Year,Subsector,Simulation_Values,Edgar_Values,diff
2015,agrc,49.492449333952834,1.13413896,42.63878773193087
2015,frst,-4.054332252011603,-6.547103826,-0.3807441641736379
2015,ippu,59.956521843117365,3.8832173619999995,14.43990878023824
2015,lndu,3.427046529600725,0.060839526,55.329277279391114
2015,lsmm,9.161515347058646,1.793108218,4.109293044943619
2015,lvst,9.694939019625,1.682915592,4.760799332843188
2015,soil,24.135866465396603,0.092259474,260.608541854429
2015,trww,0.0,0.503173252,-1.0
2015,waso,0.0,1.2586895035999999,-1.0
